Epoch [10/100], Loss: 0.001001
Epoch [20/100], Loss: 0.001001
Epoch [30/100], Loss: 0.001001
Epoch [40/100], Loss: 0.001001
Epoch [50/100], Loss: 0.001001
Epoch [60/100], Loss: 0.001001
Epoch [70/100], Loss: 0.001001
Epoch [80/100], Loss: 0.001001
Epoch [90/100], Loss: 0.001001
Epoch [100/100], Loss: 0.001001
(10, 500)
(64, 500)
Epoch: [100/20000], Loss: 0.000049
Epoch: [200/20000], Loss: 0.000045
Epoch: [300/20000], Loss: 0.000041
Epoch: [400/20000], Loss: 0.000037
Epoch: [500/20000], Loss: 0.000033
Epoch: [600/20000], Loss: 0.000029
Epoch: [700/20000], Loss: 0.000025
Epoch: [800/20000], Loss: 0.000021
Epoch: [900/20000], Loss: 0.000018
Epoch: [1000/20000], Loss: 0.000015
Epoch: [1100/20000], Loss: 0.000012
Epoch: [1200/20000], Loss: 0.000010
Epoch: [1300/20000], Loss: 0.000009
Epoch: [1400/20000], Loss: 0.000007
Epoch: [1500/20000], Loss: 0.000007
Epoch: [1600/20000], Loss: 0.000006
Epoch: [1700/20000], Loss: 0.000006
Epoch: [1800/20000], Loss: 0.000005
Epoch: [1900/20000], Loss: 0.000005
Epoch: [2000/20000], Loss: 0.000005
Epoch: [2100/20000], Loss: 0.000005
Epoch: [2200/20000], Loss: 0.000005
Epoch: [2300/20000], Loss: 0.000004
Epoch: [2400/20000], Loss: 0.000004
Epoch: [2500/20000], Loss: 0.000004
Epoch: [2600/20000], Loss: 0.000004
Epoch: [2700/20000], Loss: 0.000004
Epoch: [2800/20000], Loss: 0.000004
Epoch: [2900/20000], Loss: 0.000004
Epoch: [3000/20000], Loss: 0.000004
Epoch: [3100/20000], Loss: 0.000003
Epoch: [3200/20000], Loss: 0.000003
Epoch: [3300/20000], Loss: 0.000003
Epoch: [3400/20000], Loss: 0.000003
Epoch: [3500/20000], Loss: 0.000003
Epoch: [3600/20000], Loss: 0.000003
Epoch: [3700/20000], Loss: 0.000003
Epoch: [3800/20000], Loss: 0.000003
Epoch: [3900/20000], Loss: 0.000003
Epoch: [4000/20000], Loss: 0.000003
Epoch: [4100/20000], Loss: 0.000003
Epoch: [4200/20000], Loss: 0.000002
Epoch: [4300/20000], Loss: 0.000002
Epoch: [4400/20000], Loss: 0.000002
Epoch: [4500/20000], Loss: 0.000002
Epoch: [4600/20000], Loss: 0.000002
Epoch: [4700/20000], Loss: 0.000002
Epoch: [4800/20000], Loss: 0.000002
Epoch: [4900/20000], Loss: 0.000002
Epoch: [5000/20000], Loss: 0.000002
Epoch: [5100/20000], Loss: 0.000002
Epoch: [5200/20000], Loss: 0.000002
Epoch: [5300/20000], Loss: 0.000002
Epoch: [5400/20000], Loss: 0.000002
Epoch: [5500/20000], Loss: 0.000002
Epoch: [5600/20000], Loss: 0.000002
Epoch: [5700/20000], Loss: 0.000002
Epoch: [5800/20000], Loss: 0.000002
Epoch: [5900/20000], Loss: 0.000002
Epoch: [6000/20000], Loss: 0.000002
Epoch: [6100/20000], Loss: 0.000002
Epoch: [6200/20000], Loss: 0.000002
Epoch: [6300/20000], Loss: 0.000002
Epoch: [6400/20000], Loss: 0.000002
Epoch: [6500/20000], Loss: 0.000002
Epoch: [6600/20000], Loss: 0.000002
Epoch: [6700/20000], Loss: 0.000001
Epoch: [6800/20000], Loss: 0.000001
Epoch: [6900/20000], Loss: 0.000001
Epoch: [7000/20000], Loss: 0.000001
Epoch: [7100/20000], Loss: 0.000001
Epoch: [7200/20000], Loss: 0.000001
Epoch: [7300/20000], Loss: 0.000001
Epoch: [7400/20000], Loss: 0.000001
Epoch: [7500/20000], Loss: 0.000001
Epoch: [7600/20000], Loss: 0.000001
Epoch: [7700/20000], Loss: 0.000001
Epoch: [7800/20000], Loss: 0.000001
Epoch: [7900/20000], Loss: 0.000001
Epoch: [8000/20000], Loss: 0.000001
Epoch: [8100/20000], Loss: 0.000001
Epoch: [8200/20000], Loss: 0.000001
Epoch: [8300/20000], Loss: 0.000001
Epoch: [8400/20000], Loss: 0.000001
Epoch: [8500/20000], Loss: 0.000001
Epoch: [8600/20000], Loss: 0.000001
Epoch: [8700/20000], Loss: 0.000001
Epoch: [8800/20000], Loss: 0.000001
Epoch: [8900/20000], Loss: 0.000001
Epoch: [9000/20000], Loss: 0.000001
Epoch: [9100/20000], Loss: 0.000001
Epoch: [9200/20000], Loss: 0.000001
Epoch: [9300/20000], Loss: 0.000001
Epoch: [9400/20000], Loss: 0.000001
Epoch: [9500/20000], Loss: 0.000001
Epoch: [9600/20000], Loss: 0.000001
Epoch: [9700/20000], Loss: 0.000001
Epoch: [9800/20000], Loss: 0.000001
Epoch: [9900/20000], Loss: 0.000001
Epoch: [10000/20000], Loss: 0.000001
Epoch: [10100/20000], Loss: 0.000001
Epoch: [10200/20000], Loss: 0.000001
Epoch: [10300/20000], Loss: 0.000001
Epoch: [10400/20000], Loss: 0.000001
Epoch: [10500/20000], Loss: 0.000001
Epoch: [10600/20000], Loss: 0.000001
Epoch: [10700/20000], Loss: 0.000001
Epoch: [10800/20000], Loss: 0.000001
Epoch: [10900/20000], Loss: 0.000001
Epoch: [11000/20000], Loss: 0.000001
Epoch: [11100/20000], Loss: 0.000001
Epoch: [11200/20000], Loss: 0.000001
Epoch: [11300/20000], Loss: 0.000001
Epoch: [11400/20000], Loss: 0.000001
Epoch: [11500/20000], Loss: 0.000001
Epoch: [11600/20000], Loss: 0.000001
Epoch: [11700/20000], Loss: 0.000001
Epoch: [11800/20000], Loss: 0.000001
Epoch: [11900/20000], Loss: 0.000001
Epoch: [12000/20000], Loss: 0.000001
Epoch: [12100/20000], Loss: 0.000001
Epoch: [12200/20000], Loss: 0.000001
Epoch: [12300/20000], Loss: 0.000001
Epoch: [12400/20000], Loss: 0.000001
Epoch: [12500/20000], Loss: 0.000001
Epoch: [12600/20000], Loss: 0.000001
Epoch: [12700/20000], Loss: 0.000001
Epoch: [12800/20000], Loss: 0.000001
Epoch: [12900/20000], Loss: 0.000001
Epoch: [13000/20000], Loss: 0.000001
Epoch: [13100/20000], Loss: 0.000001
Epoch: [13200/20000], Loss: 0.000001
Epoch: [13300/20000], Loss: 0.000001
Epoch: [13400/20000], Loss: 0.000001
Epoch: [13500/20000], Loss: 0.000001
Epoch: [13600/20000], Loss: 0.000001
Epoch: [13700/20000], Loss: 0.000001
Epoch: [13800/20000], Loss: 0.000001
Epoch: [13900/20000], Loss: 0.000001
Epoch: [14000/20000], Loss: 0.000001
Epoch: [14100/20000], Loss: 0.000001
Epoch: [14200/20000], Loss: 0.000001
Epoch: [14300/20000], Loss: 0.000001
Epoch: [14400/20000], Loss: 0.000001
Epoch: [14500/20000], Loss: 0.000001
Epoch: [14600/20000], Loss: 0.000001
Epoch: [14700/20000], Loss: 0.000001
Epoch: [14800/20000], Loss: 0.000001
Epoch: [14900/20000], Loss: 0.000001
Epoch: [15000/20000], Loss: 0.000001
Epoch: [15100/20000], Loss: 0.000001
Epoch: [15200/20000], Loss: 0.000001
Epoch: [15300/20000], Loss: 0.000001
Epoch: [15400/20000], Loss: 0.000001
Epoch: [15500/20000], Loss: 0.000001
Epoch: [15600/20000], Loss: 0.000001
Epoch: [15700/20000], Loss: 0.000001
Epoch: [15800/20000], Loss: 0.000001
Epoch: [15900/20000], Loss: 0.000001
Epoch: [16000/20000], Loss: 0.000001
Epoch: [16100/20000], Loss: 0.000001
Epoch: [16200/20000], Loss: 0.000001
Epoch: [16300/20000], Loss: 0.000001
Epoch: [16400/20000], Loss: 0.000001
Epoch: [16500/20000], Loss: 0.000001
Epoch: [16600/20000], Loss: 0.000001
Epoch: [16700/20000], Loss: 0.000001
Epoch: [16800/20000], Loss: 0.000001
Epoch: [16900/20000], Loss: 0.000001
Epoch: [17000/20000], Loss: 0.000001
Epoch: [17100/20000], Loss: 0.000001
Epoch: [17200/20000], Loss: 0.000001
Epoch: [17300/20000], Loss: 0.000001
Epoch: [17400/20000], Loss: 0.000001
Epoch: [17500/20000], Loss: 0.000001
